0,0.0,0.0,-0.23867069486404835,-0.06042296072507553,-0.4199395770392749,-0.1782477341389728,-0.552870090634441,-0.31722054380664655,-0.56797583081571,-0.4471299093655589,-0.2719033232628399,-0.41389728096676737,-0.41389728096676737,-0.540785498489426,-0.5075528700906344,-0.525679758308157,-0.5558912386706949,-0.4652567975830816,-0.16314199395770393,-0.5075528700906344,-0.24471299093655588,-0.7099697885196374,-0.338368580060423,-0.8429003021148036,-0.4199395770392749,-0.9335347432024169,-0.04229607250755287,-0.5377643504531722,-0.03323262839879154,-0.7462235649546828,-0.054380664652567974,-0.8912386706948641,-0.09063444108761329,-1.0,0.06646525679758308,-0.5226586102719033,0.1299093655589124,-0.6948640483383686,0.15709969788519637,-0.8066465256797583,0.16314199395770393,-0.9003021148036254
0,0.0,0.0,-0.22522522522522523,-0.06006006006006006,-0.4024024024024024,-0.18618618618618618,-0.5315315315315315,-0.3213213213213213,-0.5585585585585585,-0.4444444444444444,-0.24924924924924924,-0.43243243243243246,-0.3933933933933934,-0.5495495495495496,-0.4864864864864865,-0.5195195195195195,-0.5345345345345346,-0.45045045045045046,-0.14414414414414414,-0.5225225225225225,-0.22822822822822822,-0.7177177177177178,-0.3183183183183183,-0.8468468468468469,-0.3993993993993994,-0.9369369369369369,-0.02702702702702703,-0.5465465465465466,-0.03003003003003003,-0.7537537537537538,-0.06306306306306306,-0.8948948948948949,-0.1021021021021021,-1.0,0.08708708708708708,-0.5225225225225225,0.15015015015015015,-0.6906906906906907,0.18018018018018017,-0.8048048048048048,0.1921921921921922,-0.8978978978978979
0,0.0,0.0,-0.2319277108433735,-0.060240963855421686,-0.40963855421686746,-0.18072289156626506,-0.5421686746987951,-0.31626506024096385,-0.5542168674698795,-0.4457831325301205,-0.25903614457831325,-0.4246987951807229,-0.4006024096385542,-0.5451807228915663,-0.49096385542168675,-0.5301204819277109,-0.5391566265060241,-0.46686746987951805,-0.1536144578313253,-0.5150602409638554,-0.2319277108433735,-0.713855421686747,-0.32228915662650603,-0.8493975903614458,-0.39759036144578314,-0.9367469879518072,-0.03614457831325301,-0.5451807228915663,-0.045180722891566265,-0.7530120481927711,-0.08132530120481928,-0.8945783132530121,-0.12048192771084337,-1.0,0.0783132530120482,-0.5271084337349398,0.14457831325301204,-0.6927710843373494,0.1716867469879518,-0.8102409638554217,0.18373493975903615,-0.9036144578313253
0,0.0,0.0,-0.2298507462686567,-0.06865671641791045,-0.40298507462686567,-0.191044776119403,-0.5313432835820896,-0.3194029850746269,-0.5552238805970149,-0.44776119402985076,-0.2507462686567164,-0.42686567164179107,-0.37910447761194027,-0.5522388059701493,-0.4716417910447761,-0.5373134328358209,-0.5223880597014925,-0.47761194029850745,-0.14626865671641792,-0.5134328358208955,-0.21791044776119403,-0.7104477611940299,-0.3044776119402985,-0.844776119402985,-0.3761194029850746,-0.9402985074626866,-0.026865671641791045,-0.5432835820895522,-0.03582089552238806,-0.7522388059701492,-0.0626865671641791,-0.8925373134328358,-0.09850746268656717,-1.0,0.08656716417910448,-0.5283582089552239,0.14626865671641792,-0.6985074626865672,0.17313432835820897,-0.808955223880597,0.1880597014925373,-0.8985074626865671
0,0.0,0.0,-0.28,-0.0033333333333333335,-0.47,-0.03,-0.6366666666666667,-0.03666666666666667,-0.7366666666666667,-0.12666666666666668,-0.37333333333333335,-0.4033333333333333,-0.6233333333333333,-0.44,-0.7333333333333333,-0.29,-0.76,-0.13,-0.2966666666666667,-0.49,-0.48,-0.7033333333333334,-0.6666666666666666,-0.7966666666666666,-0.8333333333333334,-0.84,-0.19666666666666666,-0.5066666666666667,-0.26666666666666666,-0.76,-0.37333333333333335,-0.9033333333333333,-0.4666666666666667,-1.0,-0.1,-0.4633333333333333,-0.09,-0.6766666666666666,-0.11,-0.8333333333333334,-0.15,-0.9733333333333334
0,0.0,0.0,-0.22895622895622897,0.020202020202020204,-0.41414141414141414,-0.006734006734006734,-0.5824915824915825,-0.04040404040404041,-0.6599326599326599,-0.1414141414141414,-0.2760942760942761,-0.38047138047138046,-0.4983164983164983,-0.45791245791245794,-0.6094276094276094,-0.3569023569023569,-0.6498316498316499,-0.2356902356902357,-0.1919191919191919,-0.4882154882154882,-0.3569023569023569,-0.7138047138047138,-0.5151515151515151,-0.8080808080808081,-0.6599326599326599,-0.8518518518518519,-0.0707070707070707,-0.5252525252525253,-0.15151515151515152,-0.7878787878787878,-0.26262626262626265,-0.9191919191919192,-0.3771043771043771,-1.0,0.050505050505050504,-0.5050505050505051,0.07744107744107744,-0.7205387205387206,0.06060606060606061,-0.8552188552188552,0.013468013468013467,-0.9629629629629629
0,0.0,0.0,-0.23170731707317074,-0.042682926829268296,-0.3932926829268293,-0.13109756097560976,-0.5304878048780488,-0.18902439024390244,-0.5945121951219512,-0.29878048780487804,-0.25914634146341464,-0.4573170731707317,-0.4451219512195122,-0.551829268292683,-0.551829268292683,-0.4634146341463415,-0.5884146341463414,-0.34146341463414637,-0.17378048780487804,-0.5335365853658537,-0.2865853658536585,-0.7408536585365854,-0.4268292682926829,-0.823170731707317,-0.5487804878048781,-0.8262195121951219,-0.06097560975609756,-0.5457317073170732,-0.09451219512195122,-0.7865853658536586,-0.19817073170731708,-0.9054878048780488,-0.3018292682926829,-0.9664634146341463,0.051829268292682924,-0.5060975609756098,0.10060975609756098,-0.7134146341463414,0.09146341463414634,-0.8689024390243902,0.04573170731707317,-1.0
0,0.0,0.0,-0.22522522522522523,-0.05105105105105105,-0.3963963963963964,-0.13213213213213212,-0.5345345345345346,-0.1921921921921922,-0.5855855855855856,-0.30930930930930933,-0.26426426426426425,-0.45645645645645644,-0.44744744744744747,-0.5525525525525525,-0.5495495495495496,-0.4624624624624625,-0.5825825825825826,-0.33933933933933935,-0.17417417417417416,-0.5375375375375375,-0.2852852852852853,-0.7417417417417418,-0.4174174174174174,-0.8258258258258259,-0.5315315315315315,-0.8378378378378378,-0.06606606606606606,-0.5525525525525525,-0.0990990990990991,-0.7867867867867868,-0.1921921921921922,-0.9069069069069069,-0.2912912912912913,-0.96996996996997,0.042042042042042045,-0.5255255255255256,0.09009009009009009,-0.7207207207207207,0.08108108108108109,-0.8708708708708709,0.036036036036036036,-1.0
0,0.0,0.0,-0.21846153846153846,-0.06153846153846154,-0.40615384615384614,-0.1753846153846154,-0.5476923076923077,-0.26461538461538464,-0.5169230769230769,-0.39384615384615385,-0.22153846153846155,-0.47384615384615386,-0.38153846153846155,-0.5692307692307692,-0.4646153846153846,-0.4646153846153846,-0.48,-0.3323076923076923,-0.13538461538461538,-0.5507692307692308,-0.2276923076923077,-0.7630769230769231,-0.3569230769230769,-0.8430769230769231,-0.4676923076923077,-0.8338461538461538,-0.033846153846153845,-0.5661538461538461,-0.06769230769230769,-0.8061538461538461,-0.17846153846153845,-0.916923076923077,-0.27692307692307694,-0.9538461538461539,0.06769230769230769,-0.5323076923076923,0.1076923076923077,-0.7415384615384616,0.09230769230769231,-0.8861538461538462,0.043076923076923075,-1.0
0,0.0,0.0,-0.23225806451612904,-0.07419354838709677,-0.4129032258064516,-0.1870967741935484,-0.5483870967741935,-0.2645161290322581,-0.5387096774193548,-0.3935483870967742,-0.2129032258064516,-0.5193548387096775,-0.3870967741935484,-0.6193548387096774,-0.4935483870967742,-0.4967741935483871,-0.5290322580645161,-0.3419354838709677,-0.12903225806451613,-0.5870967741935483,-0.23548387096774193,-0.8032258064516129,-0.36774193548387096,-0.8774193548387097,-0.49032258064516127,-0.864516129032258,-0.025806451612903226,-0.5935483870967742,-0.07741935483870968,-0.8225806451612904,-0.1967741935483871,-0.9193548387096774,-0.3193548387096774,-0.9387096774193548,0.08064516129032258,-0.5548387096774193,0.1064516129032258,-0.7612903225806451,0.07741935483870968,-0.8935483870967742,0.0032258064516129032,-1.0
